      0: board.processor.cores.core.branchPred: index mask: 0x1ff
2880000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2880000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2880000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2880000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2880000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2880000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2880000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2880000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2880000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2880000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2880000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2880000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2880000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2880000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2880000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2880000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2880000: board.processor.cores.core.fetch1: No active threads available to fetch from
2880000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2880000: global: MinorTrace: lines=
2880000: global: MinorTrace: lines=
2880000: global: MinorTrace: lines=-,-
2880000: global: MinorTrace: prediction=-,-
2880000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2880000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2880000: global: MinorTrace: insts=-,-
2880000: global: MinorTrace: insts=B
2880000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2880000: global: MinorTrace: insts=-,-
2880000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2880000: global: MinorTrace: addr=,,,
2880000: global: MinorTrace: addr=,,,,,,,
2880000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2880000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2880000: global: MinorTrace: busy=(5,1/0/305/61)
2880000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2880000: global: MinorTrace: insts=-
2880000: global: MinorTrace: insts=-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880000: global: MinorTrace: insts=-,-,-
2880000: global: MinorTrace: insts=-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-
2880000: global: MinorTrace: insts=-,-
2880000: global: MinorTrace: insts=-,-
2880000: global: MinorTrace: insts=-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2880000: global: MinorTrace: insts=-
2880000: global: MinorTrace: insts=-,-
2880000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2880000: global: MinorTrace: insts=-
2880000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880000: global: MinorTrace: branch=-,-
2880000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2890000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2890000: board.processor.cores.core.execute: No interrupt controller
2890000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2890000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2890000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2890000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2890000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 16 cycles
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2890000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
2890000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2890000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2890000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2890000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2890000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2890000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2890000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2890000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2890000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2890000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2890000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2890000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2890000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2890000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2890000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2890000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2890000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2890000: board.processor.cores.core.fetch1: No active threads available to fetch from
2890000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2890000: global: MinorTrace: lines=
2890000: global: MinorTrace: lines=
2890000: global: MinorTrace: lines=-,-
2890000: global: MinorTrace: prediction=-,-
2890000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2890000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2890000: global: MinorTrace: insts=-,-
2890000: global: MinorTrace: insts=B
2890000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2890000: global: MinorTrace: insts=-,-
2890000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2890000: global: MinorTrace: addr=,,,
2890000: global: MinorTrace: addr=,,,,,,,
2890000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2890000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2890000: global: MinorTrace: busy=(5,1/0/305/61)
2890000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2890000: global: MinorTrace: insts=-
2890000: global: MinorTrace: insts=-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2890000: global: MinorTrace: insts=-,-,-
2890000: global: MinorTrace: insts=-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-
2890000: global: MinorTrace: insts=-,-
2890000: global: MinorTrace: insts=-,-
2890000: global: MinorTrace: insts=-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2890000: global: MinorTrace: insts=-
2890000: global: MinorTrace: insts=-,-
2890000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2890000: global: MinorTrace: insts=-
2890000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890000: global: MinorTrace: branch=-,-
2890000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2900000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2900000: board.processor.cores.core.execute: No interrupt controller
2900000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2900000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2900000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2900000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2900000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 15 cycles
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2900000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
2900000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2900000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2900000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2900000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2900000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2900000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2900000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2900000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2900000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2900000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2900000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2900000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2900000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2900000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2900000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2900000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2900000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2900000: board.processor.cores.core.fetch1: No active threads available to fetch from
2900000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2900000: global: MinorTrace: lines=
2900000: global: MinorTrace: lines=
2900000: global: MinorTrace: lines=-,-
2900000: global: MinorTrace: prediction=-,-
2900000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2900000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2900000: global: MinorTrace: insts=-,-
2900000: global: MinorTrace: insts=B
2900000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2900000: global: MinorTrace: insts=-,-
2900000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2900000: global: MinorTrace: addr=,,,
2900000: global: MinorTrace: addr=,,,,,,,
2900000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2900000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2900000: global: MinorTrace: busy=(5,1/0/305/61)
2900000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2900000: global: MinorTrace: insts=-
2900000: global: MinorTrace: insts=-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2900000: global: MinorTrace: insts=-,-,-
2900000: global: MinorTrace: insts=-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-
2900000: global: MinorTrace: insts=-,-
2900000: global: MinorTrace: insts=-,-
2900000: global: MinorTrace: insts=-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2900000: global: MinorTrace: insts=-
2900000: global: MinorTrace: insts=-,-
2900000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2900000: global: MinorTrace: insts=-
2900000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900000: global: MinorTrace: branch=-,-
2900000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2910000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2910000: board.processor.cores.core.execute: No interrupt controller
2910000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2910000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2910000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2910000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2910000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2910000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2910000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2910000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 14 cycles
2910000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2910000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
